participant-ID male av/car perspective scenario numb_childrenL numb_adultL numb_adultR left_first selected_option difficulty_of_decision response_time1 response_time2
84423043 True True 1 0 0 1 5 False Zweiteres 66 11.82361 8.940979
84423043 True True 1 0 0 0 1 False Zweiteres 51 5.550262 2.815918
84423043 True True 1 1 0 1 2 True Ersteres 35 8.301636 2.063965
84423043 True True 1 1 0 2 4 True Ersteres 66 19.68835 2.40564
84423043 True True 1 0 1 1 3 True Ersteres 82 4.917297 4.577148
84423043 True True 1 0 2 1 5 False Zweiteres 78 6.721985 3.127991
84423043 True True 1 3 0 2 0 False Ersteres 76 2.228516 2.44043
84423043 True True 1 2 0 2 0 True Zweiteres 68 3.974182 1.186646
