participant-ID male av/car perspective scenario numb_childrenL numb_adultL numb_adultR left_first selected_option difficulty_of_decision response_time1 response_time2
27401168 False True 0 0 0 1 5 True Ersteres 70 8.931 7.097641
27401168 False True 0 0 0 0 1 False Zweiteres 100 2.87088 2.446152
27401168 False True 0 2 0 2 0 True Ersteres 43 2.806183 6.632355
27401168 False True 0 3 0 2 0 True Zweiteres 100 1.362091 1.63147
27401168 False True 0 0 2 1 5 False Ersteres 63 1.909821 2.614014
27401168 False True 0 0 1 1 3 False Zweiteres 63 1.057373 2.07016
27401168 False True 0 1 0 1 2 True Ersteres 100 0.9417725 1.673767
27401168 False True 0 1 0 2 4 True Ersteres 100 0.9328613 1.613953
